id,INCOMING_DTTM,score_risco,abriu_rdr_48h
4190,2025-09-19,32.2,0
4965,2025-09-19,3.3,0
3295,2025-09-19,61.1,1
5207,2025-09-19,6.7,0
841,2025-09-19,95.1,1
3843,2025-09-19,33.1,1
2533,2025-09-19,8.1,0
2533,2025-09-19,8.5,0
640,2025-09-19,4.5,0
353,2025-09-19,4.8,0
353,2025-09-19,4.8,0
1288,2025-09-19,8.8,0
1288,2025-09-19,8.7,0
838,2025-09-19,17.5,0
353,2025-09-19,5.3,0
3295,2025-09-19,96.2,1
4965,2025-09-19,2.6,0
640,2025-09-19,3.4,0
884,2025-09-19,24.6,0
4992,2025-09-19,19.7,0
3953,2025-09-19,9.3,0
5082,2025-09-19,14.3,0
4754,2025-09-19,97.7,1
3899,2025-09-19,8.2,0
5187,2025-09-19,3.8,0
4182,2025-09-19,3.3,0
5271,2025-09-19,95.7,1
24,2025-09-19,6.5,0
3146,2025-09-19,41.5,1
4193,2025-09-19,20.2,0
3843,2025-09-19,96.5,1
5348,2025-09-19,95.2,1
1093,2025-09-19,37.9,1
1093,2025-09-19,96.3,1
5348,2025-09-19,24.3,1
4524,2025-09-19,31.0,0
112,2025-09-19,24.8,0
1241,2025-09-19,34.1,0
5330,2025-09-19,13.8,1
1356,2025-09-19,2.7,0
5286,2025-09-19,20.6,0
3311,2025-09-19,33.4,1
4146,2025-09-19,12.2,0
4216,2025-09-19,90.3,1
3311,2025-09-19,96.5,1
3871,2025-09-19,30.5,0
3148,2025-09-19,29.5,1
3148,2025-09-19,21.4,1
4600,2025-09-19,17.0,0
869,2025-09-19,40.4,0
1999,2025-09-19,98.9,1
3680,2025-09-19,96.7,1
4610,2025-09-19,37.9,0
3148,2025-09-19,96.0,1
3678,2025-09-19,34.0,0
3148,2025-09-19,23.7,1
3869,2025-09-19,11.5,0
4763,2025-09-19,23.8,0
2267,2025-09-19,96.5,1
2267,2025-09-19,33.8,1
869,2025-09-19,28.0,0
869,2025-09-19,28.0,0
4231,2025-09-19,12.5,0
1924,2025-09-19,31.9,1
1924,2025-09-19,36.7,1
869,2025-09-19,14.1,0
1845,2025-09-19,64.5,1
875,2025-09-19,42.1,0
4607,2025-09-19,13.6,0
2792,2025-09-19,33.6,0
2550,2025-09-19,5.7,0
2182,2025-09-19,17.9,0
4669,2025-09-19,22.6,0
2791,2025-09-19,29.8,1
1845,2025-09-19,98.4,1
3684,2025-09-19,28.8,0
2550,2025-09-19,3.6,0
152,2025-09-19,52.7,0
1845,2025-09-19,71.2,1
1845,2025-09-19,79.2,1
4172,2025-09-19,93.2,1
911,2025-09-19,96.8,1
1845,2025-09-19,74.7,1
3684,2025-09-19,24.8,0
2417,2025-09-19,15.0,0
2791,2025-09-19,28.9,1
3338,2025-09-19,15.2,0
1845,2025-09-19,64.0,1
5255,2025-09-19,20.5,0
1975,2025-09-19,13.5,0
3333,2025-09-19,12.3,0
2791,2025-09-19,96.0,1
668,2025-09-19,17.6,0
157,2025-09-19,5.3,0
3875,2025-09-19,3.8,0
3875,2025-09-19,9.5,0
4780,2025-09-19,28.2,0
921,2025-09-19,20.1,1
921,2025-09-19,30.7,1
921,2025-09-19,96.1,1
5011,2025-09-19,9.9,1
864,2025-09-19,14.8,0
396,2025-09-19,14.3,0
5130,2025-09-19,12.9,0
4780,2025-09-19,20.0,0
1975,2025-09-19,20.6,0
924,2025-09-19,20.9,0
4235,2025-09-19,30.2,0
4235,2025-09-19,24.4,0
3654,2025-09-19,18.1,0
2694,2025-09-19,12.9,0
4661,2025-09-19,96.0,1
4909,2025-09-19,13.7,0
2743,2025-09-19,18.3,0
4557,2025-09-19,10.7,0
1588,2025-09-19,96.5,1
4965,2025-09-19,5.7,0
3676,2025-09-19,9.9,0
4232,2025-09-19,18.7,0
5011,2025-09-19,18.1,1
5011,2025-09-19,13.7,1
4613,2025-09-19,29.6,0
431,2025-09-19,96.8,1
4613,2025-09-19,29.5,0
3323,2025-09-19,96.5,1
3323,2025-09-19,42.7,1
1999,2025-09-19,39.8,1
4613,2025-09-19,24.8,0
3854,2025-09-19,96.7,1
4576,2025-09-19,10.2,0
4160,2025-09-19,97.3,1
3357,2025-09-19,12.2,0
3275,2025-09-19,5.1,0
4160,2025-09-19,51.0,1
5333,2025-09-19,35.7,1
4160,2025-09-19,35.9,1
3147,2025-09-19,2.0,0
4574,2025-09-19,11.1,0
3321,2025-09-19,37.9,1
41,2025-09-19,5.6,0
868,2025-09-19,38.8,0
3321,2025-09-19,31.5,1
3147,2025-09-19,2.0,0
4160,2025-09-19,67.3,1
5255,2025-09-19,20.1,0
2839,2025-09-19,96.7,1
125,2025-09-19,9.7,0
1822,2025-09-19,13.1,1
1822,2025-09-19,13.5,1
2629,2025-09-19,32.2,0
3465,2025-09-19,16.1,0
4324,2025-09-19,7.1,0
1544,2025-09-19,21.2,0
3614,2025-09-19,8.7,0
2043,2025-09-19,26.1,1
3802,2025-09-19,27.8,0
760,2025-09-19,95.8,1
4975,2025-09-19,5.8,0
345,2025-09-19,19.3,0
317,2025-09-19,96.5,1
3772,2025-09-19,8.8,0
1162,2025-09-19,47.4,0
89,2025-09-19,96.1,1
5310,2025-09-19,31.5,0
3772,2025-09-19,8.4,0
1345,2025-09-19,18.2,0
3204,2025-09-19,24.0,0
793,2025-09-19,21.0,0
1822,2025-09-19,19.2,1
3569,2025-09-19,3.1,0
4321,2025-09-19,24.6,1
4321,2025-09-19,95.5,1
2186,2025-09-19,27.3,1
3570,2025-09-19,21.3,0
5196,2025-09-19,5.1,0
4401,2025-09-19,3.4,0
5061,2025-09-19,5.5,0
4401,2025-09-19,3.5,0
3784,2025-09-19,40.0,0
5335,2025-09-19,28.3,1
5255,2025-09-19,20.6,0
2217,2025-09-19,95.3,0
3472,2025-09-19,96.5,1
801,2025-09-19,95.5,1
1999,2025-09-19,32.5,1
5096,2025-09-19,7.1,1
1576,2025-09-19,96.4,1
3778,2025-09-19,21.1,1
2569,2025-09-19,2.9,0
2043,2025-09-19,25.6,1
2307,2025-09-19,17.8,0
2307,2025-09-19,28.8,0
5367,2025-09-19,14.5,0
508,2025-09-19,96.0,1
2306,2025-09-19,93.0,1
2371,2025-09-19,35.7,0
4011,2025-09-19,21.2,1
4011,2025-09-19,96.2,1
5259,2025-09-19,18.9,0
4428,2025-09-19,18.8,0
1509,2025-09-19,13.6,0
4049,2025-09-19,33.1,0
28,2025-09-19,97.1,1
3115,2025-09-19,26.3,1
2043,2025-09-19,17.3,1
3115,2025-09-19,27.9,1
2616,2025-09-19,31.6,1
4886,2025-09-19,31.0,1
4040,2025-09-19,95.6,1
3115,2025-09-19,96.6,1
4050,2025-09-19,24.4,0
3009,2025-09-19,18.1,0
4067,2025-09-19,24.3,0
4705,2025-09-19,4.3,0
999,2025-09-19,31.5,0
4886,2025-09-19,95.5,1
5022,2025-09-19,4.3,0
2616,2025-09-19,96.8,1
2695,2025-09-19,26.7,0
4421,2025-09-19,29.2,0
3538,2025-09-19,32.4,0
1999,2025-09-19,21.2,1
5259,2025-09-19,19.4,0
338,2025-09-19,96.8,1
3118,2025-09-19,14.2,0
2479,2025-09-19,93.3,1
5022,2025-09-19,4.3,0
2695,2025-09-19,17.9,0
4944,2025-09-19,10.7,0
3548,2025-09-19,24.6,0
3548,2025-09-19,21.5,0
2055,2025-09-19,33.5,0
5098,2025-09-19,31.0,1
1165,2025-09-19,96.8,1
2043,2025-09-19,29.6,1
541,2025-09-19,27.9,0
4811,2025-09-19,96.4,1
4436,2025-09-19,19.9,0
5116,2025-09-19,19.4,0
2055,2025-09-19,26.8,0
2055,2025-09-19,14.2,0
3009,2025-09-19,21.7,0
526,2025-09-19,96.7,1
3488,2025-09-19,96.9,1
528,2025-09-19,13.7,0
3009,2025-09-19,20.8,0
4414,2025-09-19,17.9,0
5096,2025-09-19,11.7,1
1596,2025-09-19,96.5,1
804,2025-09-19,13.5,0
4782,2025-09-19,5.4,0
4293,2025-09-19,95.5,1
3417,2025-09-19,24.0,0
1315,2025-09-19,29.1,0
4293,2025-09-19,24.6,1
3826,2025-09-19,29.0,0
4083,2025-09-19,97.0,1
1220,2025-09-19,38.3,0
1686,2025-09-19,97.2,1
5183,2025-09-19,25.1,0
991,2025-09-19,95.3,1
2858,2025-09-19,42.7,0
4481,2025-09-19,24.0,0
2922,2025-09-19,20.3,0
816,2025-09-19,10.6,0
4294,2025-09-19,4.9,0
2117,2025-09-19,31.6,1
2117,2025-09-19,95.1,1
2174,2025-09-19,28.9,0
2241,2025-09-19,32.2,0
1157,2025-09-19,41.5,0
571,2025-09-19,17.5,0
4899,2025-09-19,27.8,1
4782,2025-09-19,8.1,0
488,2025-09-19,19.2,0
2032,2025-09-19,18.0,0
2008,2025-09-19,37.1,1
3737,2025-09-19,20.3,0
1754,2025-09-19,10.0,0
3608,2025-09-19,96.5,1
4515,2025-09-19,96.7,1
4901,2025-09-19,4.9,0
2627,2025-09-19,96.9,1
2839,2025-09-19,47.4,1
3410,2025-09-19,12.1,1
3410,2025-09-19,10.9,1
3410,2025-09-19,96.0,1
259,2025-09-19,35.6,0
4850,2025-09-19,29.0,0
4510,2025-09-19,20.7,0
3411,2025-09-19,46.0,0
4510,2025-09-19,21.5,0
4926,2025-09-19,17.0,0
1226,2025-09-19,72.5,1
1687,2025-09-19,22.7,0
3742,2025-09-19,26.6,1
2117,2025-09-19,38.6,1
4281,2025-09-19,28.4,0
3742,2025-09-19,91.2,1
1653,2025-09-19,53.1,0
2850,2025-09-19,96.7,1
1017,2025-09-19,12.6,0
5192,2025-09-19,31.2,0
1686,2025-09-19,35.4,1
2086,2025-09-19,18.1,0
1317,2025-09-19,40.9,0
2500,2025-09-19,3.7,0
616,2025-09-19,11.4,0
3812,2025-09-19,43.3,1
1013,2025-09-19,38.8,1
1686,2025-09-19,39.7,1
5183,2025-09-19,19.5,0
1013,2025-09-19,31.6,1
4683,2025-09-19,8.9,0
4899,2025-09-19,94.2,1
1013,2025-09-19,96.4,1
5368,2025-09-19,29.0,1
5001,2025-09-19,34.9,0
2989,2025-09-19,96.6,1
4899,2025-09-19,45.2,1
2008,2025-09-19,96.1,1
277,2025-09-19,96.6,1
277,2025-09-19,32.5,1
20,2025-09-19,21.1,1
4078,2025-09-19,5.0,0
4066,2025-09-19,95.7,1
2120,2025-09-19,8.5,0
2220,2025-09-19,36.5,0
2088,2025-09-19,37.7,0
1686,2025-09-19,39.4,1
1386,2025-09-19,96.8,1
5368,2025-09-19,95.6,1
182,2025-09-19,24.1,0
3821,2025-09-19,95.3,1
2395,2025-09-19,30.5,0
3821,2025-09-19,33.1,1
3230,2025-09-19,96.2,1
4892,2025-09-19,21.5,0
5182,2025-09-19,35.3,0
234,2025-09-19,37.2,0
5367,2025-09-19,13.9,0
1862,2025-09-19,33.5,0
3588,2025-09-19,11.6,0
5069,2025-09-19,96.6,1
1318,2025-09-19,16.6,1
3821,2025-09-19,32.8,1
3116,2025-09-20,16.4,0
2892,2025-09-20,15.4,0
2222,2025-09-20,49.8,1
1528,2025-09-20,96.6,1
2901,2025-09-20,96.6,1
94,2025-09-20,29.5,0
3280,2025-09-20,9.8,0
2893,2025-09-20,36.1,0
1512,2025-09-20,96.9,1
5351,2025-09-20,20.9,0
5331,2025-09-20,42.4,0
5255,2025-09-20,15.1,1
3279,2025-09-20,24.1,0
3286,2025-09-20,23.4,0
3092,2025-09-20,23.8,1
5281,2025-09-20,97.1,1
3092,2025-09-20,34.3,1
5351,2025-09-20,5.6,0
3196,2025-09-20,28.9,0
2775,2025-09-20,96.9,1
2775,2025-09-20,31.0,1
3092,2025-09-20,97.3,1
5259,2025-09-20,13.0,0
3116,2025-09-20,24.6,0
4994,2025-09-20,23.7,0
2686,2025-09-20,20.7,0
2892,2025-09-20,19.1,0
5330,2025-09-20,96.6,1
5330,2025-09-20,9.6,1
2186,2025-09-20,97.0,1
5061,2025-09-20,2.6,0
5061,2025-09-20,4.7,0
5011,2025-09-20,11.5,1
5011,2025-09-20,96.9,1
5098,2025-09-20,97.5,1
5011,2025-09-20,10.4,1
2801,2025-09-20,97.4,1
2975,2025-09-20,9.8,0
1500,2025-09-20,10.0,0
2743,2025-09-20,15.4,0
1588,2025-09-20,48.3,0
5061,2025-09-20,3.1,0
1318,2025-09-20,95.6,1
1317,2025-09-20,35.0,0
2808,2025-09-20,25.9,0
3103,2025-09-20,25.6,0
5335,2025-09-20,22.9,1
5017,2025-09-20,41.0,0
3035,2025-09-20,59.2,0
3036,2025-09-20,98.0,1
2173,2025-09-20,22.1,0
5009,2025-09-20,8.5,0
2173,2025-09-20,30.5,0
1492,2025-09-20,5.1,0
2724,2025-09-20,14.5,0
5167,2025-09-20,97.2,1
2833,2025-09-20,97.3,1
1318,2025-09-20,12.8,1
4965,2025-09-20,2.1,0
3097,2025-09-20,13.4,0
1481,2025-09-20,27.1,1
5096,2025-09-20,97.3,1
3147,2025-09-20,1.6,0
5251,2025-09-20,15.4,0
1510,2025-09-20,12.8,0
1532,2025-09-20,42.7,0
1871,2025-09-20,10.2,0
2686,2025-09-20,19.5,0
2891,2025-09-20,15.1,0
3268,2025-09-20,20.1,0
5335,2025-09-20,95.8,1
2885,2025-09-20,96.6,1
112,2025-09-20,19.7,0
1603,2025-09-20,40.2,1
3267,2025-09-20,13.6,1
5333,2025-09-20,48.4,1
2878,2025-09-20,35.4,0
3142,2025-09-20,42.7,0
5022,2025-09-20,4.7,0
90,2025-09-20,96.7,1
3148,2025-09-20,6.6,0
5098,2025-09-20,52.6,1
1481,2025-09-20,96.9,1
1481,2025-09-20,35.6,1
1564,2025-09-20,25.5,0
3153,2025-09-20,26.5,0
2651,2025-09-20,22.9,0
1481,2025-09-20,18.6,1
5333,2025-09-20,96.9,1
1393,2025-09-20,51.5,0
1481,2025-09-20,25.8,1
3267,2025-09-20,97.1,1
1603,2025-09-20,96.0,1
2257,2025-09-20,14.6,0
3786,2025-09-20,96.9,1
4903,2025-09-20,33.5,0
2139,2025-09-20,97.4,1
616,2025-09-20,8.2,0
310,2025-09-20,43.3,1
1787,2025-09-20,25.3,0
1787,2025-09-20,34.5,0
310,2025-09-20,97.1,1
4909,2025-09-20,10.6,0
4317,2025-09-20,3.6,0
1037,2025-09-20,17.4,0
4324,2025-09-20,9.0,0
1049,2025-09-20,11.9,0
1049,2025-09-20,18.2,0
5230,2025-09-20,27.6,0
4802,2025-09-20,33.4,0
4356,2025-09-20,36.4,1
5176,2025-09-20,95.1,1
4916,2025-09-20,33.8,0
4356,2025-09-20,95.4,1
4357,2025-09-20,97.1,1
3671,2025-09-20,97.7,1
1057,2025-09-20,97.1,1
4373,2025-09-20,98.0,1
4738,2025-09-20,95.6,1
1029,2025-09-20,96.9,1
4901,2025-09-20,4.2,0
622,2025-09-20,97.5,1
2058,2025-09-20,2.9,0
2058,2025-09-20,4.4,0
640,2025-09-20,3.0,0
640,2025-09-20,3.9,0
3778,2025-09-20,15.8,1
3778,2025-09-20,97.3,1
1777,2025-09-20,12.5,0
1687,2025-09-20,18.4,0
1777,2025-09-20,17.2,0
1933,2025-09-20,97.5,1
1687,2025-09-20,27.7,0
3657,2025-09-20,21.7,0
4277,2025-09-20,29.5,1
3772,2025-09-20,7.1,0
3772,2025-09-20,6.9,0
3772,2025-09-20,6.8,0
999,2025-09-20,29.0,0
1000,2025-09-20,96.9,1
1781,2025-09-20,97.5,1
4746,2025-09-20,14.4,0
624,2025-09-20,96.5,1
624,2025-09-20,30.5,1
5368,2025-09-20,24.9,0
3755,2025-09-20,5.1,0
4293,2025-09-20,27.7,0
4920,2025-09-20,5.6,0
1064,2025-09-20,27.7,0
1070,2025-09-20,44.1,0
4420,2025-09-20,41.3,0
4422,2025-09-20,28.1,0
4428,2025-09-20,8.4,0
1123,2025-09-20,27.7,0
3582,2025-09-20,18.4,0
1818,2025-09-20,62.8,1
3573,2025-09-20,97.2,1
1818,2025-09-20,97.6,1
4928,2025-09-20,16.9,0
3569,2025-09-20,2.9,0
4436,2025-09-20,15.6,0
4705,2025-09-20,3.7,0
1822,2025-09-20,10.1,0
4457,2025-09-20,7.1,0
4458,2025-09-20,29.8,0
4458,2025-09-20,24.7,0
4685,2025-09-20,8.9,0
1153,2025-09-20,7.0,0
4685,2025-09-20,9.7,0
2306,2025-09-20,8.2,0
4685,2025-09-20,14.2,0
4467,2025-09-20,20.0,0
4685,2025-09-20,10.5,0
3533,2025-09-20,27.1,0
4457,2025-09-20,7.0,0
4886,2025-09-20,19.5,0
1669,2025-09-20,96.7,1
3599,2025-09-20,97.1,1
2341,2025-09-20,40.2,1
574,2025-09-20,40.7,0
4401,2025-09-20,3.0,0
4401,2025-09-20,3.1,0
3639,2025-09-20,16.1,0
3639,2025-09-20,12.5,0
3639,2025-09-20,12.9,0
3639,2025-09-20,13.1,0
3639,2025-09-20,9.3,0
556,2025-09-20,97.4,1
3638,2025-09-20,97.1,1
3599,2025-09-20,31.3,1
3638,2025-09-20,11.2,1
4409,2025-09-20,95.9,1
3620,2025-09-20,97.2,1
4409,2025-09-20,38.6,1
2043,2025-09-20,97.8,1
2043,2025-09-20,26.4,1
3614,2025-09-20,10.1,0
5367,2025-09-20,10.6,0
3613,2025-09-20,43.2,0
1104,2025-09-20,8.4,0
3604,2025-09-20,97.1,1
5367,2025-09-20,10.6,0
3630,2025-09-20,47.1,0
3532,2025-09-20,15.3,0
4260,2025-09-20,48.3,0
2058,2025-09-20,3.3,0
4078,2025-09-20,4.5,0
3970,2025-09-20,96.9,1
3970,2025-09-20,47.4,1
818,2025-09-20,42.3,1
818,2025-09-20,97.2,1
4850,2025-09-20,45.0,0
834,2025-09-20,10.7,0
834,2025-09-20,6.1,0
838,2025-09-20,34.3,1
3958,2025-09-20,51.4,1
749,2025-09-20,2.5,0
749,2025-09-20,2.5,0
3953,2025-09-20,9.5,0
3953,2025-09-20,9.6,0
2533,2025-09-20,6.2,0
3948,2025-09-20,25.8,0
4087,2025-09-20,4.4,0
2006,2025-09-20,97.4,1
2533,2025-09-20,5.8,0
3945,2025-09-20,96.2,1
4855,2025-09-20,43.2,1
4855,2025-09-20,96.6,1
2533,2025-09-20,5.9,0
20,2025-09-20,95.3,1
2241,2025-09-20,26.5,0
20,2025-09-20,15.3,1
3984,2025-09-20,3.4,0
2003,2025-09-20,96.9,1
768,2025-09-20,10.3,0
4050,2025-09-20,20.2,0
4050,2025-09-20,19.9,0
4046,2025-09-20,20.4,1
269,2025-09-20,19.2,0
4046,2025-09-20,96.6,1
4043,2025-09-20,24.6,0
4808,2025-09-20,41.6,0
2472,2025-09-20,25.3,0
4056,2025-09-20,96.6,1
2440,2025-09-20,15.2,0
4057,2025-09-20,97.4,1
4815,2025-09-20,97.3,1
2459,2025-09-20,24.0,0
4068,2025-09-20,20.5,0
2241,2025-09-20,15.4,0
2459,2025-09-20,47.1,0
2086,2025-09-20,14.6,0
2456,2025-09-20,97.4,1
2086,2025-09-20,21.5,0
2453,2025-09-20,15.4,0
2453,2025-09-20,9.8,0
4797,2025-09-20,97.0,1
4032,2025-09-20,96.1,1
3942,2025-09-20,97.0,1
2540,2025-09-20,29.0,0
19,2025-09-20,30.1,0
299,2025-09-20,34.3,1
299,2025-09-20,49.2,1
299,2025-09-20,25.3,1
4871,2025-09-20,12.3,1
4871,2025-09-20,27.5,1
2116,2025-09-20,33.9,1
4871,2025-09-20,19.6,1
4871,2025-09-20,96.9,1
299,2025-09-20,97.2,1
242,2025-09-20,19.0,0
240,2025-09-20,19.9,0
671,2025-09-20,26.6,1
301,2025-09-20,8.9,0
5130,2025-09-20,12.6,0
5130,2025-09-20,11.7,0
2412,2025-09-20,96.5,1
4247,2025-09-20,22.7,0
234,2025-09-20,11.8,0
3815,2025-09-20,43.7,1
3815,2025-09-20,31.4,1
3812,2025-09-20,97.3,1
959,2025-09-20,17.1,0
303,2025-09-20,3.3,0
2569,2025-09-20,2.7,0
940,2025-09-20,97.4,1
2126,2025-09-20,97.1,1
671,2025-09-20,96.4,1
2562,2025-09-20,17.0,0
2543,2025-09-20,43.2,0
3923,2025-09-20,97.2,1
4146,2025-09-20,9.2,0
5223,2025-09-20,3.4,0
4147,2025-09-20,19.9,0
2550,2025-09-20,4.9,0
2550,2025-09-20,3.2,0
2550,2025-09-20,3.2,0
291,2025-09-20,50.4,0
4780,2025-09-20,14.7,0
3899,2025-09-20,6.7,0
296,2025-09-20,96.3,1
2424,2025-09-20,97.4,1
705,2025-09-20,16.3,0
2555,2025-09-20,19.0,0
4775,2025-09-20,38.8,0
5178,2025-09-20,14.4,0
4181,2025-09-20,11.8,0
1924,2025-09-20,96.9,1
3875,2025-09-20,6.5,0
3875,2025-09-20,4.7,0
4190,2025-09-20,19.9,0
4199,2025-09-20,47.6,0
4199,2025-09-20,54.0,0
705,2025-09-20,13.2,0
4478,2025-09-20,22.9,0
4802,2025-09-20,43.9,0
3410,2025-09-20,9.9,0
3446,2025-09-20,26.1,0
4957,2025-09-20,25.3,0
2165,2025-09-20,39.9,0
1839,2025-09-20,12.6,1
3452,2025-09-20,50.8,1
4579,2025-09-20,24.3,0
3330,2025-09-20,97.0,1
4533,2025-09-20,16.2,0
157,2025-09-20,4.4,0
3452,2025-09-20,97.9,1
157,2025-09-20,3.2,0
4579,2025-09-20,20.2,0
3330,2025-09-20,41.8,1
5316,2025-09-20,22.5,0
413,2025-09-20,52.2,1
2629,2025-09-20,26.5,0
4528,2025-09-20,97.4,1
5245,2025-09-20,11.4,0
3321,2025-09-20,97.0,1
4528,2025-09-20,50.9,1
3321,2025-09-20,31.6,1
2628,2025-09-20,13.7,0
3321,2025-09-20,26.9,1
2284,2025-09-20,96.5,1
4660,2025-09-20,19.9,0
4660,2025-09-20,38.3,0
3471,2025-09-20,96.8,1
353,2025-09-20,4.6,0
1839,2025-09-20,13.0,1
4674,2025-09-20,8.4,0
1839,2025-09-20,23.8,1
2222,2025-09-20,97.0,1
4610,2025-09-20,31.6,0
4949,2025-09-20,10.4,0
4668,2025-09-20,42.7,0
1226,2025-09-20,98.6,1
1845,2025-09-20,25.9,0
1226,2025-09-20,82.2,1
1226,2025-09-20,75.9,1
445,2025-09-20,14.9,0
4574,2025-09-20,9.0,0
4611,2025-09-20,97.6,1
4551,2025-09-20,24.2,0
4551,2025-09-20,50.6,0
4551,2025-09-20,31.6,0
1839,2025-09-20,98.3,1
411,2025-09-20,35.9,0
2020,2025-09-20,96.3,1
3344,2025-09-20,97.7,1
429,2025-09-20,23.8,0
396,2025-09-20,9.3,0
1243,2025-09-20,29.1,1
411,2025-09-20,31.6,0
4579,2025-09-20,14.4,0
3386,2025-09-20,27.4,0
2275,2025-09-20,16.5,0
152,2025-09-20,32.2,0
3358,2025-09-20,9.7,0
4579,2025-09-20,13.6,0
152,2025-09-20,47.1,0
4,2025-09-20,97.1,1
413,2025-09-20,97.2,1
153,2025-09-20,11.2,0
2261,2025-09-20,30.9,1
3517,2025-09-20,97.1,1
4482,2025-09-20,22.2,0
2032,2025-09-20,14.4,0
1662,2025-09-20,4.1,0
3517,2025-09-20,42.9,1
359,2025-09-20,98.0,1
3526,2025-09-20,96.9,1
4505,2025-09-20,96.7,1
3499,2025-09-20,30.9,0
4641,2025-09-20,42.9,0
1177,2025-09-20,28.6,0
2261,2025-09-20,96.8,1
4481,2025-09-20,19.3,0
3517,2025-09-20,24.9,1
1243,2025-09-21,39.7,1
2540,2025-09-21,24.1,0
5082,2025-09-21,8.9,0
838,2025-09-21,96.4,1
5299,2025-09-21,97.9,1
2540,2025-09-21,23.6,0
3727,2025-09-21,18.5,0
876,2025-09-21,12.2,0
5082,2025-09-21,7.8,0
1243,2025-09-21,97.4,1
3131,2025-09-21,15.5,1
3815,2025-09-21,97.4,1
1998,2025-09-21,16.2,0
2540,2025-09-21,13.7,0
5245,2025-09-21,7.1,0
4876,2025-09-21,2.3,0
3131,2025-09-21,12.4,1
1999,2025-09-21,18.8,0
1251,2025-09-21,97.5,1
4913,2025-09-21,8.0,0
4913,2025-09-21,12.8,0
4913,2025-09-21,11.6,0
2144,2025-09-21,24.1,0
1487,2025-09-21,5.7,0
1487,2025-09-21,22.2,0
3092,2025-09-21,12.8,0
3131,2025-09-21,14.4,1
2116,2025-09-21,97.5,1
1658,2025-09-21,16.1,0
5228,2025-09-21,12.1,0
5148,2025-09-21,18.3,0
299,2025-09-21,22.8,0
1041,2025-09-21,26.3,0
1251,2025-09-21,25.1,1
4231,2025-09-21,5.0,0
1303,2025-09-21,28.0,1
5082,2025-09-21,5.6,0
2665,2025-09-21,5.6,0
3958,2025-09-21,97.5,1
4613,2025-09-21,15.2,0
621,2025-09-21,21.8,0
304,2025-09-21,18.0,0
304,2025-09-21,21.9,0
4277,2025-09-21,97.5,1
5115,2025-09-21,17.0,0
1690,2025-09-21,25.2,1
4881,2025-09-21,11.8,0
1157,2025-09-21,97.5,1
2003,2025-09-21,24.3,0
2720,2025-09-21,40.8,0
3532,2025-09-21,7.6,0
5255,2025-09-21,97.7,1
3528,2025-09-21,7.7,0
1775,2025-09-21,24.8,1
1154,2025-09-21,22.2,1
1775,2025-09-21,97.5,1
1998,2025-09-21,9.1,0
1154,2025-09-21,97.1,1
488,2025-09-21,11.2,0
1154,2025-09-21,14.8,1
4562,2025-09-21,22.9,0
4293,2025-09-21,14.8,0
5246,2025-09-21,17.1,0
1775,2025-09-21,12.9,1
621,2025-09-21,23.5,0
1556,2025-09-21,11.1,0
5153,2025-09-21,15.4,0
1274,2025-09-21,97.7,1
623,2025-09-21,17.8,0
623,2025-09-21,13.1,0
4098,2025-09-21,97.4,1
1215,2025-09-21,22.4,0
1005,2025-09-21,20.8,0
1974,2025-09-21,40.3,1
1005,2025-09-21,11.2,0
4680,2025-09-21,97.3,1
4550,2025-09-21,97.4,1
5085,2025-09-21,97.5,1
3429,2025-09-21,97.4,1
1901,2025-09-21,3.4,0
5330,2025-09-21,8.4,0
4562,2025-09-21,25.9,0
3772,2025-09-21,5.6,0
2058,2025-09-21,2.6,0
3765,2025-09-21,17.3,0
1303,2025-09-21,97.6,1
1251,2025-09-21,23.9,1
3891,2025-09-21,97.6,1
5375,2025-09-21,11.4,0
163,2025-09-21,3.0,0
163,2025-09-21,5.7,0
2900,2025-09-21,97.4,1
3873,2025-09-21,33.3,0
3248,2025-09-21,1.8,0
1928,2025-09-21,29.9,0
419,2025-09-21,9.7,0
4938,2025-09-21,15.5,0
3202,2025-09-21,12.9,0
1080,2025-09-21,9.7,0
1080,2025-09-21,9.4,0
4636,2025-09-21,13.0,0
112,2025-09-21,15.2,0
4428,2025-09-21,7.0,0
420,2025-09-21,7.6,0
1647,2025-09-21,34.6,0
1852,2025-09-21,26.5,0
5313,2025-09-21,12.5,0
1662,2025-09-21,3.2,0
5187,2025-09-21,2.9,0
3617,2025-09-21,6.6,0
1974,2025-09-21,97.6,1
4948,2025-09-21,19.9,0
717,2025-09-21,29.8,0
3471,2025-09-21,10.8,0
3204,2025-09-21,28.3,1
5367,2025-09-21,8.5,0
3204,2025-09-21,97.1,1
2324,2025-09-21,28.3,0
3169,2025-09-21,25.9,0
3368,2025-09-21,17.8,0
3633,2025-09-21,30.5,1
3633,2025-09-21,97.6,1
5367,2025-09-21,8.7,0
5367,2025-09-21,8.5,0
5367,2025-09-21,8.5,0
4146,2025-09-21,7.4,0
1928,2025-09-21,26.4,0
4674,2025-09-21,6.0,0
4660,2025-09-21,14.8,0
1081,2025-09-21,9.8,0
3617,2025-09-21,17.2,0
2459,2025-09-21,16.1,0
1967,2025-09-21,8.0,0
3169,2025-09-21,19.1,0
3509,2025-09-21,16.9,0
1259,2025-09-21,16.3,0
5375,2025-09-21,11.3,0
5215,2025-09-21,12.4,0
5022,2025-09-21,5.3,0
4436,2025-09-21,11.5,0
